Precon System,Medical/Lab Gas Plant,Cooling Tower Plant,Steam Boiler Plant,SM Accessories,Domestic Water Plant,Sanitary Equipment,Natural Gas Piping and Equipment,SM Equipment,"Chilled, Condenser, Heating Water, Steam",Fuel Oil Piping and Equipment,"Chilled, Condenser, Heating Water",Air Handling System Terminal Equipment,Air Handling Units,Air Rotation Units,Heating Water Boiler Plant,"Chiller Plant, Cooling Tower Plant, Hot Water Boiler Plant",Chiller Plant,Refrigeration Equipment,General Exhaust Fan,Fixtures,"Sanitary Equipment, Storm Piping",
Operations System,Medical/Lab Gas,Condenser Water,Steam,SM Accessories,Domestic Water,Sanitary Waste,Natural Gas,"Chilled, Condenser, Heating Water, Steam",Fuel Oil,"Chilled, Condenser, Heating Water",Terminal Equipment,Air Handling Units,Heating Water,Chilled Water,Refrigeration,Fans,Fixtures,"Sanitary Waste, Storm", 
Title,Alarm Panel,Basket Strainer,Boiler Blow Down,Condensate Lift Station,Condenser Water Filtration,Control Damper,Condensate Cooler,Boiler Deaerator System with Pump,DI Filtration,Dialysis Box,Emergency Power Off,Boiler Feed System with Pump,Flue Piping,"Grilles, Registers, and Diffusers",GRD - Laminar Flow - with HEPA Filter,GRD - Laminar Flow,Sidewall Grille,Slot Diffuser,Intake Hood,Life Safety Damper,Louver,Manifold,Manual Volume Damper,Meter,Outlet,Owner Furnished Equipment Connection,Polishing System,Reduced Pressure Backflow Preventer,Pressure Reducing Valve,Transfer Pump,Domestic Drinking Water Remote Chiller,Roof Hood,Sound Attenuator,Sound Boot,Trap Guard,Trap Primer,Specialty Trap,Steam Trap,Variable Frequency Drive,Water Treatment Controller,Zone Valve Box,Air Compressor,Air Curtain,Air Dryer,Air Handling Unit,Air Receiver,Air Rotation Unit,Air Scoop,Air Separator,Baseboard Radiation,Heating Water Boiler,Steam Boiler,Bypass Filter Feeder,Cabinet Unit Heater,Chiller,Compressor,Computer Room Air Conditioning,Condensing Unit,Convector,Cooling Tower,Coupon Rack,Deionization Unit,RO Circ Pump,Ozone Generator,Reverse Osmosis Unit,RO Tank,Direct Outside Air Unit,Domestic HW Generator,Domestic Water Booster Pump,Domestic Water Heater,Ductless Split System,Energy Recovery Ventilator,Evaporator,Expansion Tank,Fan Coil Unit,Fan Powered Box,Destratification Fan,Fans,General Exhaust Fan,Grease Exhaust Fan,Isolation Exhaust Fan,Kitchen Exhaust Fan,Lab Exhaust Fan,Smoke Exhaust Fan,Stairway Pressurization Fan,Transfer Fan,Bottle Filling Station,Clinical Service Sink,Electric Water Cooler,Emergency Eye Wash,Emergency Eye Wash/Shower,Emergency Shower,Grooming Tub,Hose Bib,Ice Maker Box,Kitchen Sink,Lavatory,Mixing Valve,Mop Sink Basin,Roof Hydrant,Service Sink,Shower,Sink,Urinal,Utility Tub,Wall Box,Wall Hydrant,Wash Fountain,Washer Wall Box,Water Closet,Water Hammer Arrestor,Access Panel,Area Drain,Deck Drain,Downspout/Conductor Nozzle,Lambs Tongue,Overflow Drain,Overflow Roof Drain,Roof Drain,Roof Drain Outlet,Air Admittance Valve,Floor Clean Out,Floor Drain,Floor Sink,Garbage Disposal,Grade Clean Out,Hub Drain,Trench Drain,Wall Clean Out,Yard Clean Out,Furnace,Glycol Feeder,Grease Interceptor,Grease Trap,Heat Exchanger,Heat Pump,Water Source Heat Pump,Water-to-Water Heat Pump,Heat Trace,Humidifier,Infrared Gas Fired Heater,Make-up Air Unit,Pot Feeder,PTAC,Condensate Receiver w/Pump,Hydronic Pump,Fuel Oil Pump,Domestic Water Circ Pump,Sewage Ejector Pump,Feedwater Systems w/Pumps,Elevator Sump Pump,Radiant Panel,Return Air Unit,Roof Top Unit,Sand/Oil Interceptor,Acid Neutralization Tank,Storage Tank,Fuel Oil Tank,Pressure Vessel,Propane Storage Tank,Deaerator,Flash Tank,Domestic Water Heater Tank,Unit Heater,Unit Ventilator,Vacuum,VAV Box,Venturi VAV Box,Water Softener,
Drawing Abbreviation,AP,BS,nan,CLS,CWF,CD,DIF,DB,EPO,Flue,GRD,GRD-LF-HEPA,GRD-LF,SG,SD,IH,LSD,L,Manifold,MVD,Meter,Outlet,OFE Connection,RPBP,PRV,RH,Sound,ST,VFDs,Water Treatment Controller,ZVB,AC,AHU,ARU,AS,BBR,HWB,SB,BYF,ECUH,CUH,CH,CRAC,CU,CT,CPN,DI,ROCP,OZO,ROT,DOAS,DHWG,DWBP,DWH,ERV,ET,FCU,FPB,DSTF,GEF,GREF,IOEF,KEF,LEF,SEF,SPF,TF,BFS,CSS,EWC,EEW,EEWS,ESHR,GT,HB,IMB,KS,LAV,MV,MSB,SS,SHR,SK,UR,UT,WB,WH,WF,WWB,WC,WHA,AD,DD,DSN,RDO,OD,ORD,RD,AAV,FCO,FD,FS,GD,GCO,HD,TD,WCO,YCO,FUR,GF,GI,CWHX,STHX,HP,WSHP,HT,DH,SH,IRH,MAU,PF,PTAC,CP,CHWP,DWP,SEP,ESP,RP,RAU,RTU,SOI,ANT,DA,FT,DWHT,EUH,UH,UV,Vacuum,VAV,VVAV,WS,
Precon Tag,AP,BS,Other,CWF,CTLD,DI/RO,DB,EPO,Flue,GRD,GRD-LF-HEPA,GRD-LF,GRD-SG,GRD-SD,IH,LSD,L,Manifold,MVD,Meter,Outlet,OFE Connection,nan,PRV,RH,SATT,GRD-Sound,ST,VFD,Water Treatment Controller,ZVB,COMP,AC,AHU,AS,BBR,HWB,SB,CUH,CH,CRAC,CU,CT,DOAS,DBP,DWH,FCU,ERV,ET,FPB,DSTF,GEF,KEF,IOEF,SEF,DMW/WV,DMW,RD/ORD,DSN,WV,GF,GI,CWHX,STHX,HP,WSHP,HT,HUM,IRH,MAU,PF,CP,CHWP,DWP,SEP,ESP,RP,RTU,SOI,DA,FT,UH,UV,VAC,VAV,VVAV,
System Type ID,P,H,R,
Asset Category,Accessory,Air Compressor,Air Curtain,Air Dryer,Air Handling Unit,Air Receiver,Air Rotation Unit,Air Scoop,Air Separator,Baseboard Radiation,Boiler,Bypass Filter Feeder,Cabinet Unit Heater,Chiller,Compressor - Refrig.,Computer Room Air Conditioning,Condensing Unit - Refrig.,Condensing Unit,Convector,Cooling Tower,Coupon Rack,DI/RO Equipment,Direct Outside Air Unit,Domestic HW Generator,Domestic Water Booster Pump,Domestic Water Heater,Ductless Split System,Energy Recovery Ventilator,Evaporator,Expansion Tank,Fan Coil Unit - Refrig.,Fan Coil Unit,Fan Powered Box,Fan,Fixture,Furnace,Glycol Feeder,Grease Interceptor,Grease Trap,Heat Exchanger - Refrig.,Heat Exchanger,Heat Pump,Heat Trace,Humidifier,Infrared Gas Fired Heater,Make-up Air Unit,Pot Feeder,PTAC,Pump,Radiant Panel,Return Air Unit,Roof Top Unit,Sand/Oil Interceptor,Tank,Unit Heater,Unit Ventilator,Vacuum,VAV Box,Venturi VAV Box,Water Softener,
Equip Name ID,ACC,AC,ACT,AHU,ARU,ASC,AS,BBR,BLR,BYF,CUH,CH,CMP,CRAC,CU,CVR,CT,CPN,DIRO,PMP,TNK,DOAS,GEN,DBP,DWH,SS,ERV,EVP,ET,FCU,FPB,FAN,FIX,FUR,GF,HX,HP,HT,HUM,IRH,MAU,POT,PTAC,RP,RAU,RTU,UH,UV,VAV,VTI,
Sub System Type,Alarm Panel,Basket Strainer,Blow Down,Condensate Lift Station,Condenser Water Filtration,Control Damper,Cooler,Deaerator,DI Filtration,Dialysis Box,Emergency Power Off,Feed System,Flue Piping,"Grilles, Registers, Diffusers",Intake Hood,Life Safety Damper,Louver,Manifold,Manual Volume Damper,Meter,Outlet,Owner Furnished Equipment Connection,Polishing System,Pressure Reducing Valve,Pump,Remote Chiller,Roof Hood,Sound Attenuator,Sound Boot,Trap,Variable Frequency Drive,Water Treatment Controller,Zone Valve Box,Air Cooled,Water Cooled,Electric,Hot Water,No Heat,Air Dryer,"Chilled Water, Heating Water","DX, Gas-Fired","DX, Heating Water",Other,Air Receiver,No Cooling,All,Steam,Direct Expansion,Evaporative,Evaporative Fluid Cooler,Closed Circuit - Indoor,Closed Circuit - Outdoor,Open Cell,Black Iron,PVC,Deionization Unit,Inline,Ozone Generator,Reverse Osmosis,RO Water,Indoor,Outdoor,Duplex,Triplex,Gas-Fired,Bladder,Without Bladder,Destratification,Dust Collector,General Exhaust,Grease Exhaust,Isolation Exhaust,Kitchen Exhaust,Lab Exhaust,Smoke Exhaust,Supply Fan,Transfer,Domestic Water,Roof Drains,Waste & Vent,Grease Interceptor,Grease Trap,Hydronic,Water-to-Water,Condensate,Electronic Metering,End Suction,Fuel Oil,Sewage Ejector Pump,Split Case,Sump Pump,Vertical Turbine,Heat Pump,Sand/Oil Interceptor,Acid Neutralization,"Domestic Water, No HX",Horizontal,Pressure Vessel,Propane,Vertical,With Heat Exchanger,Vacuum,Water Softener,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub System ID,AP,BS,BLW,CLS,CWF,CTLD,CLR,DEA,DIF,DB,EPO,FEED,FLUE,GRD,IH,LSD,L,MAN,MVD,MET,OLT,OFE,POL,PRV,PMP,RMT,RH,SATT,SBT,TRAP,VFD,WTC,ZVB,AIR,WTR,ELE,HW,NOH,AD,CHW,DXG,DXH,OTH,AR,NoC,nan,STM,DX,EVP,EFC,CLI,CLO,OPN,IRN,PVC,DI,INL,OZO,RO,IND,OUT,DPX,TPX,GAS,BLD,NOB,DSTR,DCL,GEX,GREX,IOEX,KEX,LEX,SMEX,STSU,TFR,DMW,RD,WV,GI,GT,HYD,WTW,CND,EMR,ES,OIL,SEP,SC,SP,VT,HP,SOI,NEU,DW,HOR,VSL,LPG,VER,DHX,VAC,NO,SFT,
Sub System Class,All,Floor Mounted,Condensate,with Pumps,Laminar Flow with HEPA Filters,Laminar Flow,Sidewall Grille,Slot Diffuser,Domestic Water,Hydronic,Medical/Lab Gas,Natural Gas,Steam,Fuel Oil Transfer,Guard,Primer,Specialty,Receiver,Screw,Centrifugal,Desiccant,Refrigerated,Custom,Packaged,Electric,Gas Fired,Hot Water,No Heating,Flanged,Threaded,With Cover,Open (Without Cover),Cast Iron Sectional,Copper Water Tube,Packaged Fire Tube,Packaged Flexible Water Tube,"Packaged, Fire Tube, Condensing","Packaged Water Tube ""D"" Style Steam Generators",Package with Pump,Scroll,Absorption,Modular,Reciprocating,Condenser,Evaporator - Ceiling Mounted,Evaporator - Floor Mounted,Pump Package,Ceiling Mounted,Direct Expansion,Centrifugal Fan,Axial Fan,Axial Fiberglass Fan,RO Water,"Storage, Above Ground",No Receiver,Heat Pump,Horizontal Tank,Instantaneous,Vertical Tank,Tank,Electric Heat,No Electric Heat,In-Line,Wall Mounted,Horizontal,Vertical,Propeller,Axial,Upblast,Utility Set,Vane Axial,Inline,"Utility Set, High Plume",Bottle Filling Station,Clinical Service Sink,Electric Water Cooler,Emergency Eye Wash,Emergency Eye Wash/Shower,Emergency Shower,Grooming Tub,Hose Bib,Ice Maker Box,Kitchen Sink,Lavatory,Mixing Valve,Mop Sink Basin,Roof Hydrant,Service Sink,Shower,Sink,Urinal,Utility Tub,Wall Box,Wall Hydrant,Wash Fountain,Washer Wall Box,Water Closet,Water Hammer Arrestor,Access Panel,Area Drain,Deck Drain,Downspout/Conductor Nozzle,Lambs Tongue,Overflow Drain,Overflow Roof Drain,Roof Drain,Roof Drain Outlet,Air Admittance Valve,Floor Clean Out,Floor Drain,Floor Sink,Garbage Disposal,Grade Clean Out,Hub Drain,Trench Drain,Wall Clean Out,Yard Clean Out,Polyethylene,Steel,Shell and Tube,Plate and Frame,SHARC,Direct Fired,Indirect Fired,Duplex,Simplex,Grinder Only,Feedwater,Above Ground,Below Ground,Deaerator,"Flash, Above Ground","Storage, Underground",Venturi Valve,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Class ID,FLR,CND,PMP,HEPA,LF,SG,SD,DW,HYD,MED,GAS,STM,OIL,GRD,PMR,SP,RCV,SCW,CNT,DES,REF,CST,PKG,ELE,HW,NoH,FLG,THD,CVR,OPN,CIS,CWT,PFT,PWT,PFC,PWS,SCR,ABS,MOD,RCP,ECL,EFL,CLG,DX,AXL,AXF,ROW,AG,NOR,HP,HOR,INS,VER,TNK,INL,WAL,PRP,CEN,UPB,UTY,VAX,PLM,BFS,CSS,EWC,EEW,EEWS,ESHR,GT,HB,IMB,KS,LAV,MV,MSB,RH,SS,SHR,SK,UR,UT,WB,WH,WF,WWB,WC,WHA,AP,AD,DD,DSN,RDO,OD,ORD,RD,AAV,FCO,FD,FS,GD,GCO,HD,TD,WCO,YCO,PLY,STL,ST,PF,SHC,DIR,IDT,DPX,SPX,GDR,FDW,BG,DA,UG
Unit,EA,INCHES,GAL,HP,GPM,CFM,LF,MBH,TONS,,kW,LBS/HR,GPD,
